2000,5077,Ralph Nader,0.44
2000,5077,Patrick Buchanan,0.34
2000,5077,Other (+),0.27
2000,5079,Albert Gore Jr.,55.19
2000,5079,George W. Bush,43.03
2000,5079,Patrick Buchanan,0.96
2000,5079,Ralph Nader,0.59
2000,5079,Other (+),0.23
2000,5081,Albert Gore Jr.,54.78
2000,5081,George W. Bush,43.38
2000,5081,Ralph Nader,0.95
2000,5081,Patrick Buchanan,0.53
2000,5081,Other (+),0.36
2000,5083,George W. Bush,55.42
2000,5083,Albert Gore Jr.,40.55
2000,5083,Patrick Buchanan,1.89
2000,5083,Ralph Nader,1.53
2000,5083,Harry Browne,0.26
2000,5083,Other (+),0.35
2000,5085,George W. Bush,59.11
2000,5085,Albert Gore Jr.,38.18
2000,5085,Ralph Nader,1.32
2000,5085,Patrick Buchanan,0.95
2000,5085,Harry Browne,0.32
2000,5085,Other (+),0.12
2000,5087,George W. Bush,60.18
2000,5087,Albert Gore Jr.,36.51
2000,5087,Ralph Nader,1.56
2000,5087,Patrick Buchanan,1.17
2000,5087,Harry Browne,0.34
2000,5087,Other (+),0.23
2000,5089,George W. Bush,56.56
2000,5089,Albert Gore Jr.,37.12
2000,5089,Ralph Nader,3.66
2000,5089,Patrick Buchanan,1.23
2000,5089,Howard Phillips,0.78
2000,5089,Harry Browne,0.50
2000,5089,John Hagelin,0.15
2000,5091,George W. Bush,52.94
2000,5091,Albert Gore Jr.,45.67
2000,5091,Ralph Nader,0.73
2000,5091,Patrick Buchanan,0.36
2000,5091,Other (+),0.30
2000,5093,Albert Gore Jr.,56.47
2000,5093,George W. Bush,41.31
2000,5093,Ralph Nader,0.87
2000,5093,Harry Browne,0.66
2000,5093,Patrick Buchanan,0.43
2000,5093,Other (+),0.26
2000,5095,Albert Gore Jr.,58.00
2000,5095,George W. Bush,40.36
2000,5095,Ralph Nader,0.88
2000,5095,Patrick Buchanan,0.58
2000,5095,Other (+),0.18
2000,5097,George W. Bush,56.91
2000,5097,Albert Gore Jr.,38.46
2000,5097,Ralph Nader,2.70
2000,5097,Patrick Buchanan,1.23
2000,5097,Harry Browne,0.32
2000,5097,Howard Phillips,0.29
2000,5097,John Hagelin,0.08
